mi	2^10
load factor	4/8
insert_erase	scalar_cuckoo_table	U64HashSet	<u64>/655360	13.66
insert_erase	hashbrown	HashMap	<u64,u64>/655360	20.10
load factor	6/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/786432	8.63
find_miss	quadratic_probing_table	HashTable	<u64>/786432	8.36
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/786432	9.25
find_miss	unaligned_cuckoo_table	HashTable	<u64>/786432	5.75
find_miss	aligned_cuckoo_table	HashTable	<u64>/786432	3.08
find_miss	balancing_cuckoo_table	HashTable	<u64>/786432	3.08
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/786432	21.69
find_miss	scalar_unaligned_table	U64HashSet	<u64>/786432	21.40
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/786432	3.95
